order_id,supplier_id,supplier_name,supplier_risk,product_id,product_name,category,order_date,planned_delivery,actual_delivery,planned_lead_days,actual_lead_days,on_time_delivery,quantity_ordered,defect_quantity,defect_rate,unit_price_eur,total_value_eur,invoice_match
PO-11049,SUP-001,Schmidt Metallteile GmbH,low,VALV-002,Pressure Relief Valve,Valves,2024-11-02,2024-11-07,2024-11-07,5,5,True,374,9,0.0241,18.01,6735.74,True
PO-11050,SUP-005,Krause Logistik KG,medium,VALV-002,Pressure Relief Valve,Valves,2024-08-13,2024-08-19,2024-08-19,6,6,True,123,8,0.065,57.26,7042.98,True
PO-11051,SUP-003,Müller Rohre & Armaturen,low,SEAL-002,Press Fitting Seal,Seals,2024-05-15,2024-05-21,2024-05-21,6,6,True,50,0,0.0,76.48,3824.0,True
PO-11052,SUP-001,Schmidt Metallteile GmbH,low,VALV-002,Pressure Relief Valve,Valves,2023-07-08,2023-07-12,2023-07-12,4,4,True,437,13,0.0297,39.68,17340.16,True
PO-11053,SUP-008,Schneider Dichtungen GmbH,medium,VALV-001,"Ball Valve 1/2""",Valves,2024-04-15,2024-04-23,2024-04-23,8,8,True,326,6,0.0184,71.27,23234.02,True
PO-11054,SUP-002,Fischer Kunststoff AG,medium,VALV-001,"Ball Valve 1/2""",Valves,2023-10-21,2023-10-30,2023-10-30,9,9,True,296,11,0.0372,52.64,15581.44,True
PO-11055,SUP-003,Müller Rohre & Armaturen,low,FIXT-002,Elbow 90deg 15mm,Fittings,2023-11-30,2023-12-05,2023-12-05,5,5,True,191,4,0.0209,76.87,14682.17,True
PO-11056,SUP-004,Weber International Ltd.,high,SEAL-001,EPDM O-Ring Pack,Seals,2023-11-03,2023-11-15,2023-11-15,12,12,True,210,1,0.0048,69.98,14695.8,True
PO-11057,SUP-001,Schmidt Metallteile GmbH,low,SEAL-002,Press Fitting Seal,Seals,2024-07-11,2024-07-15,2024-07-15,4,4,True,187,4,0.0214,14.06,2629.22,False
PO-11058,SUP-003,Müller Rohre & Armaturen,low,PIPE-002,Steel Pipe 22mm,Pipes,2024-07-17,2024-07-23,2024-07-23,6,6,True,136,1,0.0074,61.61,8378.96,True
PO-11059,SUP-008,Schneider Dichtungen GmbH,medium,FIXT-001,Push-Fit Connector,Fittings,2023-04-30,2023-05-10,2023-05-10,10,10,True,376,14,0.0372,11.52,4331.52,True
PO-11060,SUP-006,Bauer Präzisionsteile,low,VALV-002,Pressure Relief Valve,Valves,2024-08-30,2024-09-02,2024-09-08,3,9,False,162,4,0.0247,20.06,3249.72,True
PO-11061,SUP-002,Fischer Kunststoff AG,medium,FIXT-001,Push-Fit Connector,Fittings,2023-05-01,2023-05-08,2023-05-08,7,7,True,171,7,0.0409,80.58,13779.18,True
PO-11062,SUP-002,Fischer Kunststoff AG,medium,PIPE-001,Copper Pipe 15mm,Pipes,2023-10-16,2023-10-23,2023-10-23,7,7,True,297,18,0.0606,11.81,3507.57,True
PO-11063,SUP-004,Weber International Ltd.,high,PIPE-002,Steel Pipe 22mm,Pipes,2023-01-12,2023-01-23,2023-01-23,11,11,True,180,25,0.1389,29.28,5270.4,True
PO-11064,SUP-008,Schneider Dichtungen GmbH,medium,SEAL-002,Press Fitting Seal,Seals,2024-01-22,2024-01-31,2024-01-31,9,9,True,457,19,0.0416,72.29,33036.53,True
PO-11065,SUP-005,Krause Logistik KG,medium,VALV-001,"Ball Valve 1/2""",Valves,2024-08-23,2024-08-31,2024-09-02,8,10,False,465,1,0.0022,43.12,20050.8,True
PO-11066,SUP-008,Schneider Dichtungen GmbH,medium,PIPE-002,Steel Pipe 22mm,Pipes,2024-06-04,2024-06-12,2024-06-15,8,11,False,324,32,0.0988,51.25,16605.0,True
PO-11067,SUP-006,Bauer Präzisionsteile,low,PIPE-001,Copper Pipe 15mm,Pipes,2023-03-30,2023-04-03,2023-04-03,4,4,True,133,5,0.0376,60.57,8055.81,True
PO-11068,SUP-004,Weber International Ltd.,high,SEAL-002,Press Fitting Seal,Seals,2023-09-21,2023-10-02,2023-10-02,11,11,True,170,17,0.1,18.06,3070.2,True
PO-11069,SUP-002,Fischer Kunststoff AG,medium,SEAL-002,Press Fitting Seal,Seals,2024-04-16,2024-04-24,2024-04-24,8,8,True,120,6,0.05,61.95,7434.0,True
PO-11070,SUP-008,Schneider Dichtungen GmbH,medium,SEAL-002,Press Fitting Seal,Seals,2024-06-27,2024-07-05,2024-07-05,8,8,True,391,37,0.0946,10.26,4011.66,True
PO-11071,SUP-001,Schmidt Metallteile GmbH,low,PIPE-002,Steel Pipe 22mm,Pipes,2024-08-14,2024-08-19,2024-08-19,5,5,True,397,14,0.0353,61.44,24391.68,True
PO-11072,SUP-008,Schneider Dichtungen GmbH,medium,VALV-001,"Ball Valve 1/2""",Valves,2024-10-22,2024-10-31,2024-11-02,9,11,False,332,22,0.0663,46.6,15471.2,True
PO-11073,SUP-002,Fischer Kunststoff AG,medium,FIXT-001,Push-Fit Connector,Fittings,2023-05-03,2023-05-10,2023-05-17,7,14,False,346,25,0.0723,71.8,24842.8,True
PO-11074,SUP-002,Fischer Kunststoff AG,medium,PIPE-001,Copper Pipe 15mm,Pipes,2023-12-05,2023-12-13,2023-12-13,8,8,True,436,32,0.0734,21.58,9408.88,True
PO-11075,SUP-003,Müller Rohre & Armaturen,low,PIPE-002,Steel Pipe 22mm,Pipes,2024-11-20,2024-11-25,2024-11-25,5,5,True,160,4,0.025,28.91,4625.6,True
PO-11076,SUP-008,Schneider Dichtungen GmbH,medium,SEAL-001,EPDM O-Ring Pack,Seals,2023-02-07,2023-02-15,2023-02-15,8,8,True,284,25,0.088,26.91,7642.44,True
PO-11077,SUP-006,Bauer Präzisionsteile,low,VALV-001,"Ball Valve 1/2""",Valves,2024-06-24,2024-06-27,2024-06-27,3,3,True,396,13,0.0328,38.64,15301.44,True
PO-11078,SUP-001,Schmidt Metallteile GmbH,low,VALV-001,"Ball Valve 1/2""",Valves,2023-02-02,2023-02-06,2023-02-06,4,4,True,489,8,0.0164,75.9,37115.1,True
PO-11079,SUP-007,Hoffmann Global Supply,high,VALV-001,"Ball Valve 1/2""",Valves,2024-09-03,2024-09-17,2024-09-17,14,14,True,275,46,0.1673,75.63,20798.25,True
PO-11080,SUP-007,Hoffmann Global Supply,high,FIXT-002,Elbow 90deg 15mm,Fittings,2023-08-25,2023-09-08,2023-09-15,14,21,False,187,12,0.0642,39.63,7410.81,True
PO-11081,SUP-008,Schneider Dichtungen GmbH,medium,FIXT-001,Push-Fit Connector,Fittings,2023-11-13,2023-11-22,2023-11-22,9,9,True,264,12,0.0455,12.39,3270.96,True
PO-11082,SUP-008,Schneider Dichtungen GmbH,medium,SEAL-002,Press Fitting Seal,Seals,2023-06-27,2023-07-05,2023-07-05,8,8,True,220,16,0.0727,69.52,15294.4,True
PO-11083,SUP-004,Weber International Ltd.,high,FIXT-001,Push-Fit Connector,Fittings,2023-04-05,2023-04-16,2023-04-23,11,18,False,56,9,0.1607,62.41,3494.96,True
PO-11084,SUP-006,Bauer Präzisionsteile,low,PIPE-001,Copper Pipe 15mm,Pipes,2023-09-19,2023-09-22,2023-09-28,3,9,False,371,6,0.0162,71.45,26507.95,True
PO-11085,SUP-008,Schneider Dichtungen GmbH,medium,FIXT-001,Push-Fit Connector,Fittings,2023-02-16,2023-02-25,2023-02-25,9,9,True,259,14,0.0541,45.2,11706.8,True
PO-11086,SUP-005,Krause Logistik KG,medium,FIXT-001,Push-Fit Connector,Fittings,2023-03-18,2023-03-24,2023-03-28,6,10,False,116,7,0.0603,46.21,5360.36,True
PO-11087,SUP-005,Krause Logistik KG,medium,FIXT-002,Elbow 90deg 15mm,Fittings,2023-12-25,2024-01-01,2024-01-01,7,7,True,365,30,0.0822,27.76,10132.4,True
PO-11088,SUP-001,Schmidt Metallteile GmbH,low,SEAL-001,EPDM O-Ring Pack,Seals,2023-05-27,2023-06-02,2023-06-02,6,6,True,192,3,0.0156,12.96,2488.32,True
PO-11089,SUP-008,Schneider Dichtungen GmbH,medium,VALV-002,Pressure Relief Valve,Valves,2024-04-25,2024-05-03,2024-05-03,8,8,True,127,4,0.0315,55.69,7072.63,False
PO-11090,SUP-004,Weber International Ltd.,high,VALV-001,"Ball Valve 1/2""",Valves,2024-11-17,2024-11-29,2024-11-29,12,12,True,260,4,0.0154,3.81,990.6,True
PO-11091,SUP-007,Hoffmann Global Supply,high,VALV-002,Pressure Relief Valve,Valves,2024-09-15,2024-10-01,2024-10-01,16,16,True,76,2,0.0263,59.86,4549.36,True
PO-11092,SUP-003,Müller Rohre & Armaturen,low,PIPE-002,Steel Pipe 22mm,Pipes,2023-05-04,2023-05-11,2023-05-11,7,7,True,465,16,0.0344,64.23,29866.95,True
PO-11093,SUP-008,Schneider Dichtungen GmbH,medium,SEAL-001,EPDM O-Ring Pack,Seals,2024-08-09,2024-08-17,2024-08-17,8,8,True,156,2,0.0128,69.04,10770.24,True
PO-11094,SUP-001,Schmidt Metallteile GmbH,low,PIPE-002,Steel Pipe 22mm,Pipes,2023-12-02,2023-12-08,2023-12-08,6,6,True,139,3,0.0216,19.71,2739.69,True
PO-11095,SUP-008,Schneider Dichtungen GmbH,medium,VALV-002,Pressure Relief Valve,Valves,2024-04-29,2024-05-08,2024-05-08,9,9,True,228,13,0.057,40.73,9286.44,True
PO-11096,SUP-004,Weber International Ltd.,high,FIXT-001,Push-Fit Connector,Fittings,2024-07-31,2024-08-12,2024-08-12,12,12,True,298,48,0.1611,39.28,11705.44,True
PO-11097,SUP-006,Bauer Präzisionsteile,low,PIPE-001,Copper Pipe 15mm,Pipes,2023-06-19,2023-06-22,2023-06-22,3,3,True,394,14,0.0355,75.24,29644.56,True
PO-11098,SUP-007,Hoffmann Global Supply,high,SEAL-002,Press Fitting Seal,Seals,2024-03-31,2024-04-14,2024-04-14,14,14,True,237,46,0.1941,74.0,17538.0,True
PO-11099,SUP-006,Bauer Präzisionsteile,low,SEAL-001,EPDM O-Ring Pack,Seals,2024-05-13,2024-05-16,2024-05-16,3,3,True,136,3,0.0221,44.07,5993.52,True
PO-11100,SUP-008,Schneider Dichtungen GmbH,medium,FIXT-001,Push-Fit Connector,Fittings,2024-11-05,2024-11-15,2024-11-15,10,10,True,150,13,0.0867,68.77,10315.5,True
PO-11101,SUP-002,Fischer Kunststoff AG,medium,FIXT-002,Elbow 90deg 15mm,Fittings,2023-08-16,2023-08-23,2023-08-23,7,7,True,480,23,0.0479,80.44,38611.2,True
PO-11102,SUP-006,Bauer Präzisionsteile,low,FIXT-001,Push-Fit Connector,Fittings,2023-09-10,2023-09-13,2023-09-13,3,3,True,452,17,0.0376,24.25,10961.0,True
PO-11103,SUP-003,Müller Rohre & Armaturen,low,VALV-002,Pressure Relief Valve,Valves,2023-03-11,2023-03-17,2023-03-17,6,6,True,413,4,0.0097,17.89,7388.57,True
PO-11104,SUP-005,Krause Logistik KG,medium,PIPE-001,Copper Pipe 15mm,Pipes,2023-06-24,2023-06-30,2023-07-05,6,11,False,397,10,0.0252,73.0,28981.0,False
PO-11105,SUP-001,Schmidt Metallteile GmbH,low,SEAL-001,EPDM O-Ring Pack,Seals,2024-02-06,2024-02-10,2024-02-10,4,4,True,80,0,0.0,45.07,3605.6,True
PO-11106,SUP-005,Krause Logistik KG,medium,VALV-001,"Ball Valve 1/2""",Valves,2023-04-17,2023-04-25,2023-04-25,8,8,True,450,32,0.0711,47.13,21208.5,True
PO-11107,SUP-003,Müller Rohre & Armaturen,low,FIXT-002,Elbow 90deg 15mm,Fittings,2023-03-17,2023-03-24,2023-03-24,7,7,True,349,1,0.0029,48.76,17017.24,True
PO-11108,SUP-002,Fischer Kunststoff AG,medium,SEAL-001,EPDM O-Ring Pack,Seals,2024-05-16,2024-05-24,2024-05-24,8,8,True,224,13,0.058,40.09,8980.16,True
PO-11109,SUP-001,Schmidt Metallteile GmbH,low,FIXT-002,Elbow 90deg 15mm,Fittings,2024-12-18,2024-12-22,2024-12-22,4,4,True,299,1,0.0033,62.72,18753.28,True
PO-11110,SUP-005,Krause Logistik KG,medium,SEAL-002,Press Fitting Seal,Seals,2023-09-13,2023-09-21,2023-09-21,8,8,True,195,0,0.0,12.27,2392.65,True
PO-11111,SUP-001,Schmidt Metallteile GmbH,low,SEAL-001,EPDM O-Ring Pack,Seals,2023-09-28,2023-10-04,2023-10-04,6,6,True,243,3,0.0123,49.61,12055.23,True
PO-11112,SUP-003,Müller Rohre & Armaturen,low,VALV-001,"Ball Valve 1/2""",Valves,2024-05-17,2024-05-23,2024-05-23,6,6,True,283,7,0.0247,3.26,922.58,True
PO-11113,SUP-008,Schneider Dichtungen GmbH,medium,VALV-002,Pressure Relief Valve,Valves,2023-07-21,2023-07-30,2023-07-30,9,9,True,176,10,0.0568,27.06,4762.56,True
PO-11114,SUP-007,Hoffmann Global Supply,high,PIPE-001,Copper Pipe 15mm,Pipes,2023-10-23,2023-11-08,2023-11-08,16,16,True,159,13,0.0818,3.77,599.43,True
PO-11115,SUP-001,Schmidt Metallteile GmbH,low,VALV-002,Pressure Relief Valve,Valves,2023-06-15,2023-06-20,2023-06-20,5,5,True,66,1,0.0152,44.79,2956.14,True
PO-11116,SUP-003,Müller Rohre & Armaturen,low,SEAL-002,Press Fitting Seal,Seals,2023-07-26,2023-08-02,2023-08-02,7,7,True,150,0,0.0,35.51,5326.5,True
PO-11117,SUP-007,Hoffmann Global Supply,high,VALV-001,"Ball Valve 1/2""",Valves,2023-06-22,2023-07-07,2023-07-07,15,15,True,408,40,0.098,60.75,24786.0,True
PO-11118,SUP-004,Weber International Ltd.,high,VALV-001,"Ball Valve 1/2""",Valves,2024-08-31,2024-09-13,2024-09-13,13,13,True,382,3,0.0079,41.99,16040.18,True
PO-11119,SUP-008,Schneider Dichtungen GmbH,medium,PIPE-001,Copper Pipe 15mm,Pipes,2024-05-17,2024-05-27,2024-05-31,10,14,False,233,12,0.0515,36.57,8520.81,False
PO-11120,SUP-001,Schmidt Metallteile GmbH,low,PIPE-001,Copper Pipe 15mm,Pipes,2023-04-06,2023-04-10,2023-04-10,4,4,True,392,10,0.0255,41.51,16271.92,True
PO-11121,SUP-007,Hoffmann Global Supply,high,VALV-002,Pressure Relief Valve,Valves,2023-12-17,2024-01-01,2024-01-05,15,19,False,130,22,0.1692,24.0,3120.0,True
PO-11122,SUP-007,Hoffmann Global Supply,high,SEAL-002,Press Fitting Seal,Seals,2024-04-25,2024-05-10,2024-05-10,15,15,True,158,1,0.0063,83.14,13136.12,True
PO-11123,SUP-003,Müller Rohre & Armaturen,low,SEAL-001,EPDM O-Ring Pack,Seals,2023-07-24,2023-07-29,2023-07-29,5,5,True,256,3,0.0117,41.72,10680.32,True
PO-11124,SUP-001,Schmidt Metallteile GmbH,low,PIPE-001,Copper Pipe 15mm,Pipes,2024-03-08,2024-03-12,2024-03-12,4,4,True,285,11,0.0386,82.43,23492.55,True
PO-11125,SUP-003,Müller Rohre & Armaturen,low,FIXT-001,Push-Fit Connector,Fittings,2024-11-06,2024-11-13,2024-11-20,7,14,False,180,6,0.0333,70.68,12722.4,True
PO-11126,SUP-007,Hoffmann Global Supply,high,FIXT-002,Elbow 90deg 15mm,Fittings,2024-11-13,2024-11-28,2024-11-28,15,15,True,270,53,0.1963,24.05,6493.5,True
PO-11127,SUP-004,Weber International Ltd.,high,FIXT-001,Push-Fit Connector,Fittings,2023-02-24,2023-03-07,2023-03-07,11,11,True,78,13,0.1667,37.18,2900.04,True
PO-11128,SUP-003,Müller Rohre & Armaturen,low,FIXT-001,Push-Fit Connector,Fittings,2024-10-31,2024-11-07,2024-11-07,7,7,True,348,4,0.0115,77.98,27137.04,True
PO-11129,SUP-001,Schmidt Metallteile GmbH,low,PIPE-002,Steel Pipe 22mm,Pipes,2024-08-11,2024-08-17,2024-08-17,6,6,True,246,6,0.0244,19.91,4897.86,True
PO-11130,SUP-004,Weber International Ltd.,high,SEAL-002,Press Fitting Seal,Seals,2024-01-29,2024-02-09,2024-02-09,11,11,True,212,27,0.1274,27.06,5736.72,True
PO-11131,SUP-006,Bauer Präzisionsteile,low,FIXT-002,Elbow 90deg 15mm,Fittings,2024-10-22,2024-10-27,2024-10-27,5,5,True,474,11,0.0232,81.79,38768.46,True
PO-11132,SUP-007,Hoffmann Global Supply,high,PIPE-001,Copper Pipe 15mm,Pipes,2024-05-12,2024-05-26,2024-05-26,14,14,True,411,81,0.1971,30.99,12736.89,True
PO-11133,SUP-007,Hoffmann Global Supply,high,SEAL-002,Press Fitting Seal,Seals,2023-10-03,2023-10-17,2023-10-21,14,18,False,179,16,0.0894,71.75,12843.25,True
PO-11134,SUP-003,Müller Rohre & Armaturen,low,VALV-002,Pressure Relief Valve,Valves,2023-05-08,2023-05-15,2023-05-15,7,7,True,439,8,0.0182,53.46,23468.94,True
PO-11135,SUP-002,Fischer Kunststoff AG,medium,SEAL-001,EPDM O-Ring Pack,Seals,2024-10-04,2024-10-12,2024-10-12,8,8,True,357,7,0.0196,63.97,22837.29,False
PO-11136,SUP-005,Krause Logistik KG,medium,SEAL-002,Press Fitting Seal,Seals,2023-03-12,2023-03-19,2023-03-24,7,12,False,292,3,0.0103,22.76,6645.92,True
PO-11137,SUP-006,Bauer Präzisionsteile,low,VALV-001,"Ball Valve 1/2""",Valves,2023-03-23,2023-03-28,2023-03-28,5,5,True,460,18,0.0391,82.78,38078.8,True
PO-11138,SUP-002,Fischer Kunststoff AG,medium,PIPE-002,Steel Pipe 22mm,Pipes,2024-05-13,2024-05-20,2024-05-24,7,11,False,242,3,0.0124,74.29,17978.18,True
PO-11139,SUP-001,Schmidt Metallteile GmbH,low,PIPE-001,Copper Pipe 15mm,Pipes,2023-02-01,2023-02-07,2023-02-07,6,6,True,382,5,0.0131,66.34,25341.88,True
PO-11140,SUP-005,Krause Logistik KG,medium,PIPE-001,Copper Pipe 15mm,Pipes,2023-03-27,2023-04-04,2023-04-04,8,8,True,229,9,0.0393,38.26,8761.54,True
PO-11141,SUP-008,Schneider Dichtungen GmbH,medium,PIPE-001,Copper Pipe 15mm,Pipes,2024-07-31,2024-08-10,2024-08-10,10,10,True,65,3,0.0462,39.55,2570.75,True
PO-11142,SUP-002,Fischer Kunststoff AG,medium,PIPE-001,Copper Pipe 15mm,Pipes,2024-07-31,2024-08-07,2024-08-07,7,7,True,90,5,0.0556,23.12,2080.8,True
PO-11143,SUP-007,Hoffmann Global Supply,high,PIPE-002,Steel Pipe 22mm,Pipes,2023-04-03,2023-04-17,2023-04-19,14,16,False,493,10,0.0203,20.14,9929.02,True
PO-11144,SUP-008,Schneider Dichtungen GmbH,medium,VALV-001,"Ball Valve 1/2""",Valves,2023-04-07,2023-04-17,2023-04-17,10,10,True,123,2,0.0163,21.45,2638.35,True
PO-11145,SUP-004,Weber International Ltd.,high,FIXT-002,Elbow 90deg 15mm,Fittings,2023-08-09,2023-08-21,2023-08-27,12,18,False,308,11,0.0357,9.35,2879.8,True
PO-11146,SUP-001,Schmidt Metallteile GmbH,low,VALV-002,Pressure Relief Valve,Valves,2023-11-28,2023-12-03,2023-12-03,5,5,True,284,6,0.0211,68.6,19482.4,True
PO-11147,SUP-002,Fischer Kunststoff AG,medium,VALV-002,Pressure Relief Valve,Valves,2023-09-02,2023-09-10,2023-09-10,8,8,True,65,0,0.0,67.38,4379.7,True
PO-11148,SUP-004,Weber International Ltd.,high,VALV-001,"Ball Valve 1/2""",Valves,2023-03-07,2023-03-20,2023-03-24,13,17,False,449,71,0.1581,51.58,23159.42,True
PO-11149,SUP-005,Krause Logistik KG,medium,VALV-001,"Ball Valve 1/2""",Valves,2023-02-08,2023-02-14,2023-02-21,6,13,False,478,40,0.0837,24.14,11538.92,False
PO-11150,SUP-002,Fischer Kunststoff AG,medium,PIPE-001,Copper Pipe 15mm,Pipes,2023-07-23,2023-07-31,2023-07-31,8,8,True,495,33,0.0667,33.32,16493.4,True
PO-11151,SUP-004,Weber International Ltd.,high,FIXT-001,Push-Fit Connector,Fittings,2023-09-22,2023-10-03,2023-10-03,11,11,True,187,15,0.0802,74.72,13972.64,True
PO-11152,SUP-002,Fischer Kunststoff AG,medium,FIXT-002,Elbow 90deg 15mm,Fittings,2023-11-14,2023-11-21,2023-11-21,7,7,True,240,18,0.075,27.7,6648.0,True
PO-11153,SUP-003,Müller Rohre & Armaturen,low,VALV-001,"Ball Valve 1/2""",Valves,2023-05-12,2023-05-19,2023-05-19,7,7,True,425,8,0.0188,60.79,25835.75,True
PO-11154,SUP-006,Bauer Präzisionsteile,low,VALV-001,"Ball Valve 1/2""",Valves,2024-01-01,2024-01-06,2024-01-06,5,5,True,275,7,0.0255,43.04,11836.0,True
PO-11155,SUP-006,Bauer Präzisionsteile,low,SEAL-001,EPDM O-Ring Pack,Seals,2023-02-23,2023-02-28,2023-02-28,5,5,True,367,2,0.0054,38.49,14125.83,True
PO-11156,SUP-002,Fischer Kunststoff AG,medium,PIPE-002,Steel Pipe 22mm,Pipes,2023-12-26,2024-01-04,2024-01-04,9,9,True,429,42,0.0979,77.55,33268.95,True
PO-11157,SUP-003,Müller Rohre & Armaturen,low,FIXT-001,Push-Fit Connector,Fittings,2024-04-16,2024-04-21,2024-04-21,5,5,True,241,0,0.0,15.12,3643.92,True
PO-11158,SUP-008,Schneider Dichtungen GmbH,medium,VALV-002,Pressure Relief Valve,Valves,2024-02-21,2024-03-02,2024-03-02,10,10,True,494,18,0.0364,45.41,22432.54,True
PO-11159,SUP-001,Schmidt Metallteile GmbH,low,PIPE-002,Steel Pipe 22mm,Pipes,2023-07-29,2023-08-03,2023-08-03,5,5,True,423,11,0.026,28.63,12110.49,True
PO-11160,SUP-008,Schneider Dichtungen GmbH,medium,SEAL-002,Press Fitting Seal,Seals,2024-04-24,2024-05-03,2024-05-05,9,11,False,67,2,0.0299,11.65,780.55,True
PO-11161,SUP-001,Schmidt Metallteile GmbH,low,SEAL-002,Press Fitting Seal,Seals,2024-05-27,2024-06-02,2024-06-02,6,6,True,408,2,0.0049,15.51,6328.08,True
PO-11162,SUP-005,Krause Logistik KG,medium,FIXT-001,Push-Fit Connector,Fittings,2023-09-09,2023-09-15,2023-09-15,6,6,True,331,10,0.0302,48.93,16195.83,True
PO-11163,SUP-002,Fischer Kunststoff AG,medium,FIXT-001,Push-Fit Connector,Fittings,2024-07-23,2024-07-30,2024-08-05,7,13,False,84,1,0.0119,30.7,2578.8,True
PO-11164,SUP-003,Müller Rohre & Armaturen,low,VALV-001,"Ball Valve 1/2""",Valves,2023-03-27,2023-04-03,2023-04-03,7,7,True,256,5,0.0195,28.35,7257.6,True
PO-11165,SUP-008,Schneider Dichtungen GmbH,medium,FIXT-002,Elbow 90deg 15mm,Fittings,2023-11-05,2023-11-15,2023-11-15,10,10,True,495,7,0.0141,54.4,26928.0,True
PO-11166,SUP-002,Fischer Kunststoff AG,medium,SEAL-002,Press Fitting Seal,Seals,2023-11-18,2023-11-25,2023-11-25,7,7,True,448,9,0.0201,57.73,25863.04,True
PO-11167,SUP-007,Hoffmann Global Supply,high,VALV-001,"Ball Valve 1/2""",Valves,2024-11-22,2024-12-08,2024-12-08,16,16,True,271,33,0.1218,3.38,915.98,True
PO-11168,SUP-002,Fischer Kunststoff AG,medium,SEAL-002,Press Fitting Seal,Seals,2024-02-28,2024-03-06,2024-03-06,7,7,True,362,7,0.0193,29.53,10689.86,True
PO-11169,SUP-003,Müller Rohre & Armaturen,low,PIPE-002,Steel Pipe 22mm,Pipes,2024-10-13,2024-10-20,2024-10-20,7,7,True,496,11,0.0222,51.72,25653.12,True
PO-11170,SUP-001,Schmidt Metallteile GmbH,low,SEAL-001,EPDM O-Ring Pack,Seals,2023-07-01,2023-07-06,2023-07-06,5,5,True,78,1,0.0128,51.09,3985.02,True
PO-11171,SUP-003,Müller Rohre & Armaturen,low,SEAL-002,Press Fitting Seal,Seals,2023-04-05,2023-04-10,2023-04-10,5,5,True,402,3,0.0075,17.29,6950.58,False
PO-11172,SUP-003,Müller Rohre & Armaturen,low,SEAL-001,EPDM O-Ring Pack,Seals,2024-10-07,2024-10-13,2024-10-13,6,6,True,174,0,0.0,38.91,6770.34,True
PO-11173,SUP-007,Hoffmann Global Supply,high,FIXT-001,Push-Fit Connector,Fittings,2024-04-02,2024-04-17,2024-04-17,15,15,True,137,21,0.1533,18.12,2482.44,True
PO-11174,SUP-003,Müller Rohre & Armaturen,low,FIXT-001,Push-Fit Connector,Fittings,2024-11-10,2024-11-16,2024-11-18,6,8,False,350,3,0.0086,67.53,23635.5,True
PO-11175,SUP-007,Hoffmann Global Supply,high,FIXT-001,Push-Fit Connector,Fittings,2023-09-14,2023-09-29,2023-10-03,15,19,False,257,26,0.1012,37.02,9514.14,True
PO-11176,SUP-002,Fischer Kunststoff AG,medium,PIPE-002,Steel Pipe 22mm,Pipes,2024-10-14,2024-10-22,2024-10-22,8,8,True,171,6,0.0351,79.21,13544.91,True
PO-11177,SUP-002,Fischer Kunststoff AG,medium,VALV-002,Pressure Relief Valve,Valves,2024-07-28,2024-08-06,2024-08-08,9,11,False,431,23,0.0534,30.64,13205.84,True
PO-11178,SUP-005,Krause Logistik KG,medium,VALV-001,"Ball Valve 1/2""",Valves,2024-03-12,2024-03-18,2024-03-18,6,6,True,408,7,0.0172,11.66,4757.28,True
PO-11179,SUP-005,Krause Logistik KG,medium,FIXT-001,Push-Fit Connector,Fittings,2023-06-19,2023-06-26,2023-06-26,7,7,True,309,15,0.0485,80.13,24760.17,True
PO-11180,SUP-001,Schmidt Metallteile GmbH,low,PIPE-002,Steel Pipe 22mm,Pipes,2024-09-10,2024-09-14,2024-09-14,4,4,True,296,10,0.0338,3.53,1044.88,False
PO-11181,SUP-006,Bauer Präzisionsteile,low,VALV-002,Pressure Relief Valve,Valves,2024-08-06,2024-08-11,2024-08-11,5,5,True,358,0,0.0,70.98,25410.84,True
PO-11182,SUP-008,Schneider Dichtungen GmbH,medium,PIPE-001,Copper Pipe 15mm,Pipes,2023-05-08,2023-05-17,2023-05-17,9,9,True,90,0,0.0,46.3,4167.0,True
PO-11183,SUP-008,Schneider Dichtungen GmbH,medium,SEAL-002,Press Fitting Seal,Seals,2024-04-17,2024-04-26,2024-04-26,9,9,True,437,19,0.0435,65.5,28623.5,True
PO-11184,SUP-006,Bauer Präzisionsteile,low,SEAL-001,EPDM O-Ring Pack,Seals,2024-12-26,2024-12-31,2024-12-31,5,5,True,357,8,0.0224,59.36,21191.52,True
PO-11185,SUP-002,Fischer Kunststoff AG,medium,FIXT-002,Elbow 90deg 15mm,Fittings,2024-09-01,2024-09-09,2024-09-09,8,8,True,457,19,0.0416,49.98,22840.86,True
PO-11186,SUP-005,Krause Logistik KG,medium,SEAL-002,Press Fitting Seal,Seals,2024-01-06,2024-01-14,2024-01-14,8,8,True,271,18,0.0664,48.9,13251.9,True
PO-11187,SUP-005,Krause Logistik KG,medium,PIPE-001,Copper Pipe 15mm,Pipes,2023-12-30,2024-01-07,2024-01-07,8,8,True,414,39,0.0942,9.89,4094.46,True
PO-11188,SUP-001,Schmidt Metallteile GmbH,low,SEAL-002,Press Fitting Seal,Seals,2024-11-06,2024-11-11,2024-11-11,5,5,True,270,10,0.037,73.32,19796.4,True
PO-11189,SUP-002,Fischer Kunststoff AG,medium,SEAL-001,EPDM O-Ring Pack,Seals,2024-07-10,2024-07-17,2024-07-17,7,7,True,280,23,0.0821,71.18,19930.4,True
PO-11190,SUP-002,Fischer Kunststoff AG,medium,SEAL-001,EPDM O-Ring Pack,Seals,2024-05-06,2024-05-14,2024-05-14,8,8,True,245,8,0.0327,83.4,20433.0,True
